Timestep1and2,Number of particle,Strain rate,Intensity,Composition,Temperature,Strain,Stress,v_p1,v_p2,v_p3,v_p4,Total energy,Press,Von Mises stress,v_hydro,CaseID,Total dislocation length,Dislocation length.1/2<110>,Dislocation length.1/3<100>,Dislocation length.1/3<111>,Dislocation length.1/6<110>,Dislocation length.1/6<112>,BCC phase,FCC phase,HCP phase
309000,55,1000000000,4350000000,32,300.42872,0.0618,2.5607706,0.0618,2.5607706,-0.012505852,1.1281129,-1289873.5,-12254.592,2.6325802,-8.9709497e-05,CS8,3301.8666236339,26.3284864009235,74.2617540508504,4.59959256701438,204.679509294127,2816.93276048563,2520.0,151337.0,6811.0
309600,55,1000000000,4350000000,32,300.75076,0.06192,2.5680624,0.06192,2.5680624,0.00077640387,1.1161798,-1290085.2,-12283.396,2.6253175,-9.063151e-05,CS8,3327.41046601032,43.3571375167439,96.6497750902469,4.68820277587261,220.947776834329,2849.20262277269,2412.0,151400.0,6785.0
310200,55,1000000000,4350000000,32,300.74364,0.06204,2.6085832,0.06204,2.6085832,0.027971451,1.1480235,-1290050.6,-12615.261,2.6343599,-9.4563536e-05,CS8,3411.30440924994,15.629550997039,51.6402728891159,6.09645404329056,196.240494337061,3036.96871424203,2440.0,151361.0,6688.0
310800,55,1000000000,4350000000,32,300.41393,0.06216,2.6389063,0.06216,2.6389063,-0.0036472821,1.1418192,-1290158.6,-12590.261,2.7031379,-9.4006892e-05,CS8,3501.66939229559,12.4289352625263,78.9127744583295,2.97762278711692,190.554191366167,3108.58382833578,2528.0,151338.0,6718.0
311400,55,1000000000,4350000000,32,300.21093,0.06228,2.6055747,0.06228,2.6055747,-0.010470212,1.1447664,-1290163.2,-12466.236,2.6623409,-9.2269737e-05,CS8,3365.30604623854,25.6383943352301,66.3060783851038,0.0,259.693838406014,2894.71223393797,2466.0,151354.0,6783.0
312000,55,1000000000,4350000000,32,300.03152,0.0624,2.5954959,0.0624,2.5954959,-0.021378729,1.1224761,-1289940.9,-12321.978,2.6613419,-9.0154385e-05,CS8,3308.14927170385,37.0254720413945,49.2300208380199,0.0,234.417512444742,2897.57378838492,2383.0,151304.0,6705.0
312600,55,1000000000,4350000000,32,300.29214,0.06252,2.6266584,0.06252,2.6266584,0.0055131172,1.171609,-1290162.6,-12679.268,2.6591876,-9.4514723e-05,CS8,3497.04319376845,29.0477076045111,55.6068955735948,7.55643632641436,268.512605996167,3026.65478819694,2541.0,151285.0,6670.0
313200,55,1000000000,4350000000,32,300.06479,0.06264,2.6430623,0.06264,2.6430623,0.013977828,1.182588,-1290147.3,-12798.76,2.662081,-9.5922488e-05,CS8,3513.18609669866,21.2039642397073,83.028606709392,0.0,251.129797868724,3004.99290812889,2506.0,151317.0,6810.0
313800,55,1000000000,4350000000,32,300.04403,0.06276,2.6277848,0.06276,2.6277848,-0.012335334,1.1556692,-1290232.2,-12570.396,2.675375,-9.2927709e-05,CS8,3468.7495694202,72.2444431732968,73.9687571084362,0.0,258.561280422886,2944.105207494,2566.0,151127.0,6691.0
314400,55,1000000000,4350000000,32,300.30531,0.06288,2.6527093,0.06288,2.6527093,0.021601107,1.1839872,-1290207.6,-12860.992,2.6618911,-9.6336752e-05,CS8,3442.05789987335,50.5347247649025,63.1933707037271,0.0,258.120029561823,2964.4560168594,2505.0,151129.0,6782.0
315000,55,1000000000,4350000000,32,300.51553,0.063,2.6456037,0.063,2.6456037,-0.030078064,1.154507,-1290087.3,-12566.775,2.7053485,-9.2387856e-05,CS8,3652.63155031567,20.7160820329038,51.3780870585801,4.64604710335602,301.334523122336,3158.51334473793,2416.0,151062.0,6784.0
315600,55,1000000000,4350000000,32,300.6908,0.06312,2.6843124,0.06312,2.6843124,-0.0034094192,1.1833295,-1290304.5,-12880.775,2.7164919,-9.6041117e-05,CS8,3385.2927600391,30.9069818425422,73.8136996112407,0.0,238.671596275858,2899.80596662068,2584.0,151082.0,6826.0
316200,55,1000000000,4350000000,32,300.47265,0.06324,2.6883497,0.06324,2.6883497,0.0096235402,1.2042113,-1290257.2,-13007.282,2.7003369,-9.7376797e-05,CS8,3558.78146704435,30.2056156320669,65.5384813771183,0.0,318.035298227601,3027.5389647608,2400.0,151173.0,6737.0
316800,55,1000000000,4350000000,32,300.42614,0.06336,2.6740663,0.06336,2.6740663,-0.015919073,1.1626072,-1290391.2,-12735.848,2.709171,-9.3847269e-05,CS8,3504.61257196963,23.7582913723141,58.5295267652032,9.33747324313739,245.703429145616,3095.43910651322,2502.0,151254.0,6794.0
317400,55,1000000000,4350000000,32,299.83235,0.06348,2.6921209,0.06348,2.6921209,-0.0031115899,1.2045386,-1290374.2,-12978.493,2.7103257,-9.6674175e-05,CS8,3331.22050318509,29.2689973256532,50.0122932246935,0.0,249.622635277967,2907.42614467334,2546.0,151158.0,6840.0
318000,55,1000000000,4350000000,32,300.28045,0.0636,2.6889838,0.0636,2.6889838,-0.0015881892,1.1837186,-1290180.3,-12903.714,2.6996024,-9.5384128e-05,CS8,3612.42582181826,27.7739309659321,81.4104643735117,0.0,291.859062624207,3137.20050844888,2492.0,151005.0,6755.0
318600,55,1000000000,4350000000,32,300.84473,0.06372,2.6990423,0.06372,2.6990423,0.00043346687,1.2042004,-1290389.1,-13012.254,2.7074402,-9.6484515e-05,CS8,3546.22234739839,36.6045144123646,104.156086291845,5.55475774738237,295.464260879164,3000.63617880506,2468.0,151160.0,6717.0
319200,55,1000000000,4350000000,32,300.95659,0.06384,2.6872645,0.06384,2.6872645,0.016732053,1.185982,-1290382.9,-12966.595,2.6723999,-9.5827419e-05,CS8,3583.81408192003,41.8978105648438,113.500489248481,7.45718913970096,271.894004023376,3013.11831200715,2635.0,150836.0,6704.0
319800,55,1000000000,4350000000,32,300.47722,0.06396,2.7118604,0.06396,2.7118604,0.016873352,1.1862567,-1290447.5,-13049.968,2.6967259,-9.7137212e-05,CS8,3387.56342553354,13.0533632655992,62.9605364198384,4.25694625143036,310.558747201684,2910.74803004056,2481.0,150753.0,6762.0
320400,55,1000000000,4350000000,32,300.51366,0.06408,2.6933685,0.06408,2.6933685,-0.0093492872,1.1933545,-1290425.6,-12924.579,2.6989671,-9.5704595e-05,CS8,3479.44172440191,29.490248240112,50.3569488163088,0.0,286.299611506039,2971.1584553067,2546.0,150979.0,6723.0
321000,55,1000000000,4350000000,32,300.27169,0.0642,2.6967286,0.0642,2.6967286,0.0026997162,1.1709043,-1290202.5,-12901.109,2.6869972,-9.4413571e-05,CS8,3535.13400278693,20.7881462173552,55.5019519610768,5.32456991424699,302.371715658136,3043.32879029067,2621.0,150927.0,6708.0
321600,55,1000000000,4350000000,32,299.70247,0.06432,2.7017184,0.06432,2.7017184,0.0055067814,1.1773113,-1290481.9,-12948.455,2.6893039,-9.5023563e-05,CS8,3307.54569284044,30.7257826750195,51.5887953760864,7.2444640818768,237.577992190483,2836.7810895798,2592.0,150653.0,6808.0
322200,55,1000000000,4350000000,32,300.87892,0.06444,2.7463126,0.06444,2.7463126,0.025080498,1.2069162,-1290438.5,-13261.031,2.7114535,-9.8668871e-05,CS8,3532.77520969876,37.1021161122628,25.7286412043206,0.0,248.805042405056,3073.61176851709,2535.0,150780.0,6779.0
322800,55,1000000000,4350000000,32,300.51829,0.06456,2.747477,0.06456,2.747477,0.019490065,1.2071243,-1290538.0,-13246.971,2.7151934,-9.8408261e-05,CS8,3507.16667294294,17.1734444686292,64.625896014934,4.50891355161764,209.952130262663,3065.97732167824,2436.0,150624.0,6680.0
323400,55,1000000000,4350000000,32,300.31431,0.06468,2.7400176,0.06468,2.7400176,-0.011753171,1.1848684,-1290520.7,-13043.776,2.7382454,-9.5857512e-05,CS8,3521.31150073325,13.5557914648102,22.8063681194135,0.0,245.959846561074,3171.58888910248,2571.0,150499.0,6700.0
324000,55,1000000000,4350000000,32,300.66525,0.0648,2.6996903,0.0648,2.6996903,-0.07655042,1.1599028,-1290349.4,-12610.142,2.7588192,-9.0179782e-05,CS8,3449.50701588904,68.7684380293892,57.772438159088,0.0,240.528755074972,2976.3593972763,2669.0,150523.0,6765.0
324600,55,1000000000,4350000000,32,300.39826,0.06492,2.7518336,0.06492,2.7518336,0.001409402,1.1970444,-1290647.5,-13167.625,2.7307828,-9.7118535e-05,CS8,3579.31070124257,23.4265913052615,107.927257526704,0.0,236.422328540629,3126.41640583912,2573.0,150661.0,6810.0
325200,55,1000000000,4350000000,32,301.02843,0.06504,2.7632793,0.06504,2.7632793,-0.037272009,1.1790988,-1290612.6,-13017.02,2.7801158,-9.4502724e-05,CS8,3559.98491298629,50.0694764569697,25.6075834548143,0.0,261.966367399662,3102.87114258812,2522.0,150574.0,6997.0
325800,55,1000000000,4350000000,32,300.50884,0.06516,2.788587,0.06516,2.788587,0.00068928392,1.1879788,-1290688.5,-13257.517,2.7676185,-9.7417038e-05,CS8,3515.18427496469,35.7385747508975,66.4230547130939,0.0,257.570540970128,3023.95506730591,2512.0,150420.0,7000.0
326400,55,1000000000,4350000000,32,300.00204,0.06528,2.7507808,0.06528,2.7507808,-0.03063965,1.1566542,-1290646.4,-12922.651,2.7526265,-9.3250919e-05,CS8,3602.68302989812,54.6242878002858,72.689354618281,0.0,189.086183028004,3131.36479093766,2659.0,150081.0,7096.0
327000,55,1000000000,4350000000,32,300.44736,0.0654,2.7721208,0.0654,2.7721208,-0.011829243,1.1790022,-1290471.6,-13130.979,2.7473875,-9.5473344e-05,CS8,3572.23888452688,61.7468178140965,65.9809874088732,8.97945081015168,217.366305543469,3102.12641596761,2584.0,150222.0,7083.0
327600,55,1000000000,4350000000,32,300.48243,0.06552,2.8050224,0.06552,2.8050224,0.03152081,1.2244493,-1290706.0,-13536.642,2.7355495,-0.00010044109,CS8,3618.44154381721,28.8063507449018,56.788406431042,6.20171595329918,225.707305257883,3151.75544258088,2607.0,150278.0,7125.0
328200,55,1000000000,4350000000,32,300.25022,0.06564,2.7755543,0.06564,2.7755543,-0.01589048,1.1791424,-1290666.7,-13129.354,2.7533569,-9.5381231e-05,CS8,3495.78772531807,28.9580757471428,75.4000491037664,0.0,265.428816747111,3037.5734249337,2626.0,150191.0,6889.0
328800,55,1000000000,4350000000,32,299.73559,0.06576,2.8105997,0.06576,2.8105997,5.1761947e-05,1.2086094,-1290785.3,-13397.536,2.7684411,-9.8387055e-05,CS8,3672.99456649656,40.3568481097838,112.569299666127,9.17816194254329,232.292943783231,3139.74889061067,2635.0,150356.0,6946.0
329400,55,1000000000,4350000000,32,299.99097,0.06588,2.8149089,0.06588,2.8149089,0.033700723,1.2187963,-1290791.5,-13558.02,2.7387506,-0.00010032867,CS8,3589.36435385422,40.0637651088916,51.0094730346168,9.78384473639255,217.291886955136,3106.97807463617,2661.0,149961.0,6780.0
330000,55,1000000000,4350000000,32,300.8297,0.066,2.8016231,0.066,2.8016231,0.0033254092,1.2203884,-1290627.2,-13417.79,2.7424324,-9.8118641e-05,CS8,3483.32097237438,32.3702542914585,67.4879834371135,0.0,222.214042247106,3000.27552709111,2553.0,150153.0,6802.0
330600,55,1000000000,4350000000,32,300.83527,0.06612,2.7865391,0.06612,2.7865391,-0.0087974497,1.2054212,-1290850.1,-13277.21,2.73989,-9.6477891e-05,CS8,3573.10674793037,28.3183105470503,54.4759843322951,8.35359828787872,247.830182171474,3109.43644543031,2592.0,150184.0,6842.0
331200,55,1000000000,4350000000,32,301.02806,0.06624,2.7924845,0.06624,2.7924845,-0.0054632368,1.2063477,-1290762.3,-13311.23,2.7457403,-9.7244328e-05,CS8,3581.94896913265,43.656009645477,56.2098574187395,8.94934104676752,212.615478608241,3167.24793385175,2504.0,149930.0,6932.0
331800,55,1000000000,4350000000,32,300.4007,0.06636,2.8086449,0.06636,2.8086449,0.015837235,1.2340986,-1290837.1,-13528.602,2.7286386,-9.9127693e-05,CS8,3544.58420033268,31.8586425240366,70.4468033179314,9.15602947045435,202.088258250277,3130.25865919607,2529.0,149921.0,6894.0
332400,55,1000000000,4350000000,32,300.50508,0.06648,2.7846397,0.06648,2.7846397,0.011780215,1.2277001,-1290832.0,-13413.733,2.7021083,-9.7773382e-05,CS8,3622.45925475531,54.2580868031816,45.3752335430849,0.0,219.961453221673,3210.79869710086,2574.0,150137.0,6979.0
333000,55,1000000000,4350000000,32,300.45056,0.0666,2.8042743,0.0666,2.8042743,-0.015346244,1.2028117,-1290618.9,-13305.799,2.7534022,-9.5722608e-05,CS8,3649.16816126202,51.4161379702411,47.198096686929,0.0,226.718463303559,3225.93018866838,2522.0,149959.0,7001.0
333600,55,1000000000,4350000000,32,300.06603,0.06672,2.8144521,0.06672,2.8144521,-0.0017175593,1.2200536,-1290853.6,-13442.627,2.7456902,-9.7904507e-05,CS8,3827.38227053041,53.384709984261,67.7094356992942,0.0,319.548439251744,3257.89726732146,2616.0,149989.0,7082.0
334200,55,1000000000,4350000000,32,300.3558,0.06684,2.8200542,0.06684,2.8200542,-0.016775903,1.2239209,-1290812.0,-13423.997,2.7614485,-9.7149549e-05,CS8,3638.12538834817,35.8932705857774,84.9663648434127,6.72943660534222,248.614738464191,3132.56091428892,2591.0,149713.0,7001.0
334800,55,1000000000,4350000000,32,300.19401,0.06696,2.8465893,0.06696,2.8465893,0.0067288177,1.2156749,-1290902.6,-13563.31,2.7664563,-9.9368124e-05,CS8,3772.22790908881,44.1447496423733,71.1473136749334,0.0,250.176603371035,3248.41683473156,2577.0,149710.0,6984.0
335400,55,1000000000,4350000000,32,300.666,0.06708,2.8332688,0.06708,2.8332688,-0.014137368,1.2286615,-1290913.4,-13492.643,2.7633467,-9.7809576e-05,CS8,3648.39140085241,56.708676395638,32.6927381867438,0.0,232.433504130139,3180.32268211832,2464.0,149917.0,7164.0
336000,55,1000000000,4350000000,32,300.33611,0.0672,2.8361528,0.0672,2.8361528,-0.017043436,1.2000914,-1290765.9,-13397.336,2.7704709,-9.5841841e-05,CS8,3812.04106770084,62.355314569585,48.9798876441906,0.0,234.590753497591,3300.30601501941,2474.0,149787.0,7085.0
336600,55,1000000000,4350000000,32,300.27427,0.06732,2.8528718,0.06732,2.8528718,0.0061330037,1.2185045,-1290968.7,-13591.698,2.760363,-9.8314562e-05,CS8,3689.16351305974,42.6232290944729,49.0003496392632,0.0,244.870854474154,3152.04111536357,2554.0,149701.0,6976.0
337200,55,1000000000,4350000000,32,300.23408,0.06744,2.8715701,0.06744,2.8715701,0.023351724,1.2306218,-1290880.6,-13751.812,2.7576205,-0.00010064598,CS8,3797.80347634546,32.496990293824,58.6389102166718,0.0,285.327116094245,3364.66288087326,2714.0,149568.0,7054.0
337800,55,1000000000,4350000000,32,300.8296,0.06756,2.8375908,0.06756,2.8375908,-0.0050153091,1.2161838,-1290983.3,-13495.864,2.7465419,-9.6913788e-05,CS8,3817.15219993658,26.4531723572068,63.7530481775394,0.0,306.495074242248,3318.65088448907,2546.0,149351.0,7209.0
338400,55,1000000000,4350000000,32,300.39927,0.06768,2.8372599,0.06768,2.8372599,-0.015852018,1.183476,-1290921.0,-13349.613,2.7565745,-9.5573579e-05,CS8,3719.95968664816,31.1245142917939,69.8581362434077,0.0,251.130968011165,3167.88102274056,2558.0,149211.0,7073.0
339000,55,1000000000,4350000000,32,300.20518,0.0678,2.8276538,0.0678,2.8276538,-0.021311672,1.1959637,-1290754.3,-13341.019,2.7469066,-9.5217277e-05,CS8,3714.73309690494,29.9448416852082,66.0509155397338,0.0,225.078478738006,3247.920680416,2433.0,149279.0,7253.0
339600,55,1000000000,4350000000,32,300.84641,0.06792,2.8440206,0.06792,2.8440206,-0.013083816,1.2306302,-1291002.1,-13538.557,2.7457758,-9.7268174e-05,CS8,3592.44066730524,25.1362710583687,80.1947347498087,0.0,224.79819654625,3109.67841305727,2512.0,149270.0,7295.0
340200,55,1000000000,4350000000,32,300.39904,0.06804,2.8545461,0.06804,2.8545461,-0.0063428262,1.2211347,-1290983.6,-13564.46,2.7515343,-9.745227e-05,CS8,3732.23868755228,37.0826303028724,53.9168516314341,0.0,264.975167140865,3252.51853471592,2545.0,149174.0,7240.0
340800,55,1000000000,4350000000,32,300.83581,0.06816,2.8718067,0.06816,2.8718067,-0.0013051011,1.2240783,-1291037.9,-13648.6,2.7617026,-9.8526326e-05,CS8,3594.27879361325,52.9825500332014,83.7874778800118,0.0,249.410185460163,3093.22350424323,2419.0,148934.0,7397.0
341400,55,1000000000,4350000000,32,300.7492,0.06828,2.839746,0.06828,2.839746,-0.031160522,1.2063876,-1291074.1,-13383.244,2.7502799,-9.5074567e-05,CS8,3703.48351591071,31.2004798018813,65.5143436930214,0.0,231.899131901448,3233.03785560377,2517.0,149149.0,7419.0
342000,55,1000000000,4350000000,32,300.43689,0.0684,2.7978985,0.0684,2.7978985,-0.045335967,1.2091669,-1290596.4,-13205.765,2.7112975,-9.2951548e-05,CS8,3675.86335601138,30.7607186436897,89.701587976564,0.0,227.828204175275,3161.32752973009,2543.0,148963.0,7312.0
342600,55,1000000000,4350000000,32,300.50028,0.06852,2.8119064,0.06852,2.8119064,-0.04371737,1.2210706,-1291044.5,-13297.532,2.7301022,-9.4092286e-05,CS8,3948.41437978357,33.7857864263908,105.210836642346,0.0,299.717901205023,3367.18670698518,2543.0,149099.0,7286.0
343200,55,1000000000,4350000000,32,301.32408,0.06864,2.7891024,0.06864,2.7891024,-0.03855405,1.2035775,-1291002.4,-13180.42,2.694904,-9.3011081e-05,CS8,3568.02513753742,32.5703645834996,70.8077258100741,0.0,278.358398183659,3080.04617793741,2517.0,149088.0,7280.0
343800,55,1000000000,4350000000,32,300.10376,0.06876,2.807335,0.06876,2.807335,0.020797446,1.2546468,-1291120.8,-13609.264,2.6504413,-9.783961e-05,CS8,3733.2016664133,33.6908464798897,66.0749299289639,0.0,279.234628969799,3251.7565717072,2461.0,148948.0,7406.0
344400,55,1000000000,4350000000,32,300.24973,0.06888,2.8412846,0.06888,2.8412846,0.048034543,1.2848871,-1291166.7,-13914.021,2.6508802,-0.00010136104,CS8,3433.37642049361,26.4597621155109,63.8959470423864,0.0,293.259697323386,2974.74258892217,2369.0,148945.0,7425.0
345000,55,1000000000,4350000000,32,300.70384,0.069,2.8121194,0.069,2.8121194,0.0041730424,1.2525955,-1290980.7,-13562.96,2.6624034,-9.6915068e-05,CS8,3740.31254806706,50.360924868379,102.773277700892,0.0,251.778021441944,3195.64422717335,2450.0,148771.0,7395.0
345600,55,1000000000,4350000000,32,300.24728,0.06912,2.8396152,0.06912,2.8396152,0.0075291564,1.2927883,-1291235.5,-13799.776,2.685001,-0.00010056839,CS8,3838.69261910069,41.8631785915508,86.1796713554957,0.0,265.926140125092,3329.49052804474,2341.0,148839.0,7562.0
346200,55,1000000000,4350000000,32,299.99932,0.06924,2.838012,0.06924,2.838012,-0.0099420095,1.2630544,-1291183.3,-13637.081,2.6966242,-9.8175226e-05,CS8,3538.82530654822,68.5314548287745,55.5389242018262,0.0,267.859039195962,3040.53596476127,2447.0,148802.0,7509.0
346800,55,1000000000,4350000000,32,300.50021,0.06936,2.8212649,0.06936,2.8212649,-0.010005424,1.2551644,-1291326.9,-13554.746,2.6745617,-9.6981606e-05,CS8,3660.50518528465,48.4853539046454,80.4508137751514,0.0,215.261727935171,3196.67313575393,2464.0,148789.0,7557.0
347400,55,1000000000,4350000000,32,300.14346,0.06948,2.8434811,0.06948,2.8434811,0.020071233,1.303078,-1291336.2,-13888.768,2.6610125,-0.0001006304,CS8,3677.22500845875,52.1905486499331,72.4171031463293,0.0,280.753595409607,3136.00414075126,2373.0,148792.0,7427.0
348000,55,1000000000,4350000000,32,300.96122,0.0696,2.8006191,0.0696,2.8006191,-0.0063301517,1.2699176,-1291075.9,-13547.355,2.6445992,-9.6946892e-05,CS8,3729.08839032001,51.4066692754148,101.8710841809,0.0,289.011239507929,3229.55615510436,2429.0,148886.0,7457.0
348600,55,1000000000,4350000000,32,300.51678,0.06972,2.8008498,0.06972,2.8008498,-0.01270252,1.2694869,-1291343.5,-13525.447,2.6469098,-9.6347825e-05,CS8,3640.91761249444,46.8169962870336,70.5168974169615,0.0,248.619964426978,3130.38882053392,2335.0,148856.0,7559.0
349200,55,1000000000,4350000000,32,300.78619,0.06984,2.8413568,0.06984,2.8413568,0.012061841,1.2881438,-1291320.3,-13805.208,2.6615092,-9.9121293e-05,CS8,3802.07266225719,50.9107861654249,80.0620068712131,0.0,279.040535417999,3229.46323514681,2401.0,148474.0,7472.0
349800,55,1000000000,4350000000,32,300.37912,0.06996,2.8376072,0.06996,2.8376072,0.0057298825,1.2965107,-1291465.4,-13799.493,2.6586138,-9.9320103e-05,CS8,3812.03156115912,42.7087867917962,84.930157478653,0.0,272.301766139462,3243.55712023042,2324.0,148689.0,7617.0
350400,55,1000000000,4350000000,32,300.49866,0.07008,2.848946,0.07008,2.848946,0.0070291369,1.3033587,-1291438.6,-13864.446,2.660425,-9.9730823e-05,CS8,3632.98653737106,26.6969339235072,65.9773164150051,0.0,275.173194694909,3148.68934965711,2353.0,148712.0,7530.0
351000,55,1000000000,4350000000,32,299.92933,0.0702,2.8227212,0.0702,2.8227212,-0.037367368,1.2737838,-1291180.4,-13530.459,2.6772657,-9.6114224e-05,CS8,3829.06324989678,47.5522702544553,73.1866077312571,0.0,255.328421202875,3342.98728465027,2334.0,148576.0,7620.0
351600,55,1000000000,4350000000,32,300.27748,0.07032,2.8410816,0.07032,2.8410816,-0.021798614,1.275705,-1291445.1,-13649.96,2.6753715,-9.6950916e-05,CS8,3652.26962697889,49.1797074570064,78.254634953079,0.0,270.035866200412,3152.74698772344,2281.0,148443.0,7699.0
352200,55,1000000000,4350000000,32,300.4313,0.07044,2.8773678,0.07044,2.8773678,0.028753617,1.2972727,-1291483.2,-14011.313,2.650552,-0.00010079301,CS8,3744.32843891608,31.8700674056212,87.628165899915,0.0,303.344326284924,3234.28458498047,2446.0,148512.0,7508.0
352800,55,1000000000,4350000000,32,300.58704,0.07056,2.8737316,0.07056,2.8737316,-0.02470743,1.3017608,-1291591.1,-13835.95,2.6764015,-9.8461068e-05,CS8,3992.53062244785,43.6565868289525,80.8700583476458,0.0,311.894678486756,3408.94752463128,2310.0,148491.0,7631.0
